Año,Kilómetros,Corolla Cross,Hilux SW4,RAV4,Diésel,Eléctrico,Híbrido,Nafta,Nafta/GNC,Automática,Manual,1,1.8,2.0,2.4,2.5,2.7,2.8,3.0,hibrido,Precio
2010,220000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26000.0
2007,170000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19043.06220095693
2001,332000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11483.253588516747
2022,1111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53600.0
2018,88000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,26000.0
2022,26000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33700.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33971.29186602871
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53687.36842105263
2016,187000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33500.0
2009,163000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20000.0
2019,88250,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,44019.13875598087
2022,12600,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30900.0
2018,58000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38000.0
2005,195000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14918.66028708134
2024,1001,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,39900.0
2023,9600,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35500.0
2017,90000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29000.0
2016,118140,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35000.0
2008,175000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19000.0
2023,2100,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53000.0
2023,500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47500.0
2019,206000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33900.0
2023,8200,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,36750.0
2023,15000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34500.0
2023,3500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38900.0
2023,20000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28300.0
2022,1500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33492.82296650718
2021,67000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44500.0
2009,235000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22000.0
2008,130000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,11952.057416267942
2022,40000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50000.0
2021,8935,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50000.0
2019,71000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33000.0
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32516.74641148325
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53540.66985645933
2016,208000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30143.54066985646
2012,215000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27500.0
2012,210000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22000.0
2023,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55023.92344497608
1999,298000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13500.0
2022,6300,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2264.018181818182
2022,34985,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30143.54066985646
2021,28000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54000.0
2013,220000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26300.0
2014,150000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,20000.0
2019,57000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2021,40000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,27000.0
2022,73033,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,55800.0
2017,150000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34449.76076555024
2018,90000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39900.0
2021,47000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47000.0
2014,60000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,23500.0
2020,46500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41900.0
2021,16500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29000.0
2022,47833,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44880.382775119615
2024,1500,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35406.6985645933
2016,160000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31578.947368421053
2006,175000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19200.0
2023,2500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55000.0
2023,2023,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,57000.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,39500.0
2011,170000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23900.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53588.516746411486
2021,41000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32500.0
2018,163000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32535.88516746412
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38500.0
2023,9000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30622.00956937799
2024,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,41000.0
2011,170000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20000.0
2021,35000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32000.0
2022,18000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33000.0
2014,51598,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,23846.88995215311
2020,40900,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,43500.0
2022,54000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,29000.0
2023,9000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,51500.0
2023,11950,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32248.803827751195
2022,12000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33900.0
2008,235000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12000.0
2014,96000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,20000.0
2009,156000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12000.0
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38500.0
2022,27000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30990.0
2011,280000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23000.0
2017,121500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37000.0
2023,27500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54066.98564593301
2017,72000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35406.6985645933
2024,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35400.0
2017,195000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31800.0
2021,13000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45900.0
2008,241000,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,10047.846889952154
2022,111111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53000.0
2011,150800,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25000.0
2019,150000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38277.511961722485
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3435.406698564593
2022,35000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55900.0
2019,79500,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33000.0
2021,44200,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32000.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58851.674641148325
2017,117000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35900.0
2013,141000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24800.0
2022,20000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33500.0
2019,59000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42000.0
2011,240000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19900.0
2021,30000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,54000.0
2006,366000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17000.0
2008,131000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18800.0
2023,6200,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33700.0
2017,147000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31000.0
2011,236000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25000.0
2021,56000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45500.0
2010,370000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18500.0
2023,9500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38086.12440191388
2009,237500,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20000.0
2024,1600,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,38900.0
2017,105000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35000.0
2012,145000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,14500.0
2019,23000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46000.0
2018,141000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33800.0
2019,70000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,40000.0
2021,53000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44000.0
2022,45000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,54000.0
2008,130000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,11952.057416267942
2013,191000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25000.0
2011,214000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18400.0
2007,275000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17224.880382775118
2023,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31900.0
2024,1000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31500.0
2022,36618,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34928.22966507177
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,38277.511961722485
2021,90249,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44976.07655502392
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31849.76076555024
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,12398.086124401914
2022,28000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,32535.88516746412
2020,68000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,43000.0
2017,128128,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33971.29186602871
2008,197000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19300.0
2007,230000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21000.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35406.6985645933
2024,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55406.6985645933
2014,190000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25900.0
2009,169000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21400.0
2013,128000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,13397.129186602871
2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39500.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2018,134000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36000.0
2022,13800,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31291.866028708133
2017,27000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33000.0
2023,10000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31100.47846889952
2019,94000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38000.0
2022,20000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49000.0
2018,71800,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38500.0
2017,61000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39000.0
2023,16663,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28612.44019138756
2022,32000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54000.0
2017,88000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40191.387559808616
2018,160000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39800.0
2022,17000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32500.0
2020,45773,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,48000.0
2023,1550,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,59900.0
2022,8000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,67900.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1387.5598086124403
2021,16000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50000.0
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31137.7990430622
2022,81501,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42583.732057416266
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,37320.57416267943
2018,88000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,24100.0
2013,124000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26800.0
2013,307000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25000.0
2024,1000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34449.76076555024
2016,220000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32000.0
2012,152435,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,14000.0
2021,24000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,45000.0
2020,144000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40191.387559808616
2022,28000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32499.0
2023,18637,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53588.516746411486
2016,178500,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30000.0
2008,285000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20500.0
2023,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,85263.15789473684
2023,3600,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60500.0
2023,6800,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55000.0
2022,60000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,56000.0
2017,91000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38500.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35000.0
2023,10000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34000.0
2017,110000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27900.0
2024,550,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,37224.88038277512
2023,8002,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53500.0
2023,2000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33900.0
2008,210000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18900.0
2015,160000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,26500.0
2007,209000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16990.0
2013,140000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,17703.34928229665
2021,51000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,45500.0
2012,90000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,14500.0
2023,4500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33000.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54880.382775119615
2021,24400,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28700.0
2019,55000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41500.0
2022,31500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,26794.258373205743
2023,10000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55000.0
2021,38000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,25741.531100478467
2022,50600,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,34162.67942583732
2021,71000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30143.531100478467
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,36267.94258373206
2022,25000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35900.0
1997,535000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15000.0
2020,67500,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,48000.0
2008,198000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,11661.244019138756
2019,88000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40000.0
2023,1000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,37224.88038277512
2012,190000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,13500.0
2011,221000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22000.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34449.76076555024
2007,290000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17703.34928229665
2019,63000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34500.0
2020,35000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44000.0
2016,110000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33500.0
2002,275000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10500.0
2017,123000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39500.0
2023,550,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31500.0
2021,90000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49000.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62000.0
2023,14990,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,51674.64114832536
1998,270000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,14000.0
2018,103000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37000.0
2017,145000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34500.0
2022,64237,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,25186.6028708134
2010,252934,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19400.0
1997,313000,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11500.0
2023,15057,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31900.0
2016,100000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,37500.0
2021,49000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,25837.32057416268
2010,265000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23000.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2013,101000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29000.0
2024,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28229.66507177033
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74641.14832535885
2022,36000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29000.0
2023,4500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,89900.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55406.6985645933
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,37330.14354066986
2011,285000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29500.0
2018,68851,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,29071.77033492823
1997,334000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,9377.990430622009
2010,220000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24500.0
2023,500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,64000.0
2018,121000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,31500.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53687.36842105263
2024,1000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,36800.0
2022,40000,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,31500.0
2023,16000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,68000.0
2014,116000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,17900.0
1999,175000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18000.0
2016,110000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,23900.0
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40900.0
2023,3500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,38181.81818181818
2021,75000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45000.0
2021,75000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31000.0
2013,168000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28000.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54641.14832535885
2018,32349,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31500.0
2022,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31483.253588516745
2023,5800,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60000.0
2018,100000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28000.0
2022,16800,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45933.01435406699
2016,222000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31000.0
2023,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,40000.0
2016,160000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,26794.258373205743
2008,288000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8000.0
2022,41400,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29282.296650717704
2023,10000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,53110.04784688995
2002,400000,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17000.0
2018,75000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2018,46000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2009,340000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8612.440191387559
2022,19000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48700.0
2007,291000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15300.0
2018,78000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27900.0
2021,27000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33000.0
