Año,Kilómetros,Corolla Cross,Hilux SW4,RAV4,Diésel,Eléctrico,Híbrido,Nafta,Nafta/GNC,Automática,Manual,1,1.8,2.0,2.4,2.5,2.7,2.8,3.0,hibrido,Precio
2014,90000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29000.0
2023,16000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30000.0
2019,115000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36363.63636363636
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58900.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54066.98564593301
2013,140000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,18500.0
2021,13000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45900.0
2017,60000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38900.0
2022,34000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28900.0
2023,500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,64000.0
2017,97000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,29000.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34449.76076555024
2023,8000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32000.0
2021,45000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,57000.0
2022,4900,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,59900.0
2023,12200,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30250.0
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36650.71770334928
2011,130000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,15900.0
2008,285000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21000.0
2017,102402,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30622.00956937799
2013,217000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,13800.0
2023,28000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30500.0
2018,85282,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41300.0
2009,350000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,9090.90909090909
2014,51598,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,23846.88995215311
2022,30000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36000.0
2020,40900,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,43500.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,36650.71770334928
2020,69000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43000.0
2013,220000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22500.0
2021,31000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49500.0
2013,205000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,23444.019138755983
2024,1001,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,39900.0
2017,165000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34000.0
2021,50000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28500.0
2023,2000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33999.0
2022,24000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28000.0
2012,190000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26500.0
2011,185000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23000.0
2009,186000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10047.846889952154
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55416.26794258373
2020,29000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,48000.0
2020,70000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44000.0
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34500.0
2021,35000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,26794.258373205743
2022,50000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47500.0
2022,23000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,56000.0
2018,160000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39800.0
2009,235000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22000.0
2023,21800,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31500.0
2016,120000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31900.0
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36267.94258373206
2024,1000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,38000.0
2019,123000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33971.29186602871
2012,315000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22000.0
2022,29200,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,32535.88516746412
2023,26000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48000.0
2019,70154,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,41000.0
2017,121500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37000.0
2022,25000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30000.0
2017,60000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2022,25000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30500.0
2006,300000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16800.0
2023,1000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,37224.88038277512
2023,37500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32057.416267942583
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2021,14500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47500.0
2018,100000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36000.0
2021,28000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,59900.0
2008,235000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12000.0
2018,100000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39000.0
2023,1111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58000.0
2022,91000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28612.44019138756
2009,163000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20000.0
2023,6200,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33700.0
2006,188000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17500.0
2017,90000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29000.0
2010,290000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25000.0
2012,143000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25500.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,70000.0
2019,107000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36500.0
2024,10000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60000.0
2011,226000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20000.0
2021,75000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45000.0
2023,1000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,70000.0
2024,992,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33014.354066985645
2024,1000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,39234.44976076555
2020,71251,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39138.75598086124
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38500.0
2018,71000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,27500.0
2015,175000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26500.0
2019,95000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37500.0
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40900.0
2019,62528,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38500.0
2007,209000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16990.0
2001,332000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11483.253588516747
2013,154480,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25837.32057416268
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34900.0
2014,87500,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,17703.34928229665
2018,70000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37000.0
2013,190000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,15500.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55502.39234449761
2011,150800,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25000.0
2011,170000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20000.0
2024,945,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31100.47846889952
2016,93000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38500.0
2023,1200,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34000.0
2022,33500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30621.91387559809
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53687.36842105263
2020,100000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38000.0
2023,2500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,65000.0
2020,86000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42500.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55406.6985645933
2007,291000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15300.0
2006,245000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17000.0
2009,169000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21400.0
2019,43000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41900.0
2014,158000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,22800.0
2022,26000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33700.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60287.08133971292
2023,17000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33492.82296650718
2022,20000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49000.0
2023,1000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54449.76076555024
2013,152000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,16000.0
2016,150000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30900.0
2021,12000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49900.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2024,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,26794.258373205743
2021,50000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46500.0
2008,300000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20500.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,59652.63157894737
2023,2000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53000.0
2017,135000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32535.88516746412
2023,8000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,36850.0
2024,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,39000.0
2019,72000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35000.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28638.66028708134
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2021,90000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49000.0
2011,221000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22000.0
2021,47000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33000.0
2016,1111111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37799.04306220096
2013,124000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26800.0
2023,228,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36500.0
2019,83800,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34900.0
2021,11342,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33200.0
2021,87500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,27900.0
2012,96300,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,14500.0
2022,14000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,65000.0
2010,252934,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19400.0
2010,287000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12440.19138755981
2024,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,40500.0
2021,67000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44500.0
2022,31500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,26794.258373205743
2017,91000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31387.55980861244
2024,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55406.6985645933
2020,45773,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,48000.0
2019,90000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37500.0
2020,65000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43900.0
2008,250000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17900.0
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38000.0
2012,220662,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26000.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,77033.49282296651
2022,51000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33000.0
2023,3100,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32440.191387559807
2005,180000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15500.0
2019,87574,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,40000.0
2020,48738,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44019.13875598087
2013,175000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,25900.0
2023,1000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,39500.0
2013,184000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,22800.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58181.81818181818
2013,130000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,18500.0
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40900.0
2014,148000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,21000.0
2016,180000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33492.82296650718
2018,94000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39000.0
2022,19800,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34700.0
2023,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55023.92344497608
2023,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31900.0
2008,290000,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15000.0
1999,298000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13500.0
2019,52000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,42000.0
2015,90000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28229.66507177033
2023,1000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54900.0
2007,190000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19000.0
2018,77530,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40900.0
2008,275000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21000.0
2021,36000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28612.44019138756
2021,85000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43900.0
1999,285000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13400.0
2023,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32600.0
2018,115000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40900.0
2020,144000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40191.387559808616
2023,15000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47846.88995215311
2022,74000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46889.95215311005
2020,67000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38000.0
2018,110000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36363.63636363636
2021,47198,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,28698.564593301435
2019,62033,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,37224.88038277512
2011,181000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24500.0
2022,23000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53110.04784688995
2020,80000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41148.32535885168
2020,26500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44000.0
2017,150000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34449.76076555024
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53687.36842105263
2001,152000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31897.926315789475
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,39000.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31849.76076555024
2014,60000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,23500.0
2010,192000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12900.0
2009,200000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22500.0
2016,120000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32535.88516746412
2016,178500,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30000.0
2013,207000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,15000.0
2023,1111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,71000.0
2018,199000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,22000.0
2022,54000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,29000.0
2019,50120,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,27655.502392344497
2013,257000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22900.0
2023,2000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33900.0
2023,8000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32900.0
2023,11111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58000.0
2018,61000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41900.0
2022,1500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33492.82296650718
2016,250000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32000.0
2022,27000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30990.0
2018,70000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,37000.0
2023,1000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,68000.0
2012,240000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24000.0
2021,45000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48300.0
2022,4500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33000.0
2005,165000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18000.0
2022,12600,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30900.0
2020,35000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44000.0
2023,17500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30622.00956937799
2021,27000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33000.0
2023,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34100.0
2022,27200,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53000.0
2021,63000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,27272.727272727272
2019,79500,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33000.0
2023,10000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55000.0
2006,313000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16500.0
2017,84000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36000.0
2019,129900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46794.25837320574
2017,112000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,32900.0
2015,200000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,24500.0
2022,13578,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31100.47846889952
2024,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33900.0
2013,150000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,22800.0
2024,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,37990.43062200957
2023,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,40000.0
2017,135000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33483.15789473684
1999,388000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15000.0
2018,70000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,39000.0
2003,319000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18000.0
2022,49000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47000.0
2018,195000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,32000.0
2019,71000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33000.0
2022,16000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50000.0
2019,95000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38800.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34449.76076555024
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34066.98564593301
2017,123000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39500.0
1999,450000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15000.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74641.14832535885
2018,32700,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43000.0
2010,270000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10900.0
2017,123000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33000.0
2017,91000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38500.0
2023,14000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53900.0
2013,140000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,17703.34928229665
2017,110000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27900.0
2024,1500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29760.76555023924
2023,9500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38086.12440191388
2011,1111111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18086.12440191388
2016,148000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33500.0
2024,1200,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40900.0
2023,16000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32440.191387559807
